source<Long>,target<Long>,weight<Double>
891,709,0.12
891,862,0.3
891,890,0.9
891,933,0.5
891,970,0.67
892,31,0.35
892,115,0.37
892,1009,0.57
893,63,0.38
893,307,0.18
893,480,0.93
893,524,0.68
893,660,0.98
894,98,0.64
894,209,0.8
894,213,0.78
894,221,0.97
894,279,0.33
894,612,0.9
894,691,0.69
894,770,0.06
894,787,0.01
894,1023,0.32
895,48,0.84
895,405,0.87
895,548,0.4
895,943,0.57
896,77,0.03
896,101,0.92
896,225,0.11
896,353,0.22
896,462,0.31
896,474,0.75
896,776,0.21
896,904,0.57
897,177,0.3
897,188,0.95
897,319,0.9
897,605,0.82
897,809,0.09
897,874,0.43
897,972,0.77
897,1002,0.47
898,252,0.27
898,317,0.53
898,330,0.6
898,375,0.89
898,551,0.02
898,617,0.89
898,749,0.99
898,982,0.07
899,288,0.95
899,381,0.04
899,503,0.76
899,704,0.51
899,742,0.29
899,746,0.49
899,764,0.24
899,970,0.69
901,57,0.87
901,128,0.63
901,395,0.26
901,545,0.83
901,587,0.22
902,98,0.94
902,154,0.63
902,163,0.13
902,244,0.05
902,253,0.49
902,342,0.49
902,358,0.78
902,468,0.65
902,505,0.45
902,506,0.82
902,548,0.02
902,635,1
902,651,0.61
902,674,0.29
902,693,0.24
902,852,0.06
902,917,0.03
902,953,0.01
902,977,0.44
902,1006,0.43
902,1013,0.67
904,485,0.56
904,884,0.47
905,597,0.83
905,662,0.02
905,829,0.5
905,914,0.1
906,39,0.09
906,126,0.71
906,361,1
906,447,0.62
906,473,0.13
906,722,0.34
906,828,0.38
906,850,0.24
906,953,0.45
907,10,0.83
907,27,0.31
907,51,0.29
907,267,0.93
907,341,0.61
907,427,0.74
907,512,0.28
907,576,0.13
907,651,0.58
907,672,0.1
907,686,0.92
907,833,0.45
907,938,0.55
907,940,0.34
907,973,0.19
908,81,0.73
908,198,0.13
908,643,0.69
908,759,0.15
908,829,0.9
908,981,0.42
909,50,0.9
909,226,0.94
909,556,0.08
909,560,0.99
909,881,0.61
909,977,0.27
909,986,0.39
910,940,0.67
911,98,0.96
911,159,0.86
911,494,0.71
911,586,0.35
911,940,0.72
911,1015,0.13
912,31,0.97
912,126,0.77
912,136,0.82
912,381,0.54
912,382,0.27
912,445,0.33
912,611,0.81
912,739,0.72
912,763,0.94
912,825,0.45
913,256,0.53
913,293,0.54
913,540,0.11
913,653,0.59
913,765,0.76
913,795,0.09
913,890,0.45
914,135,0.76
914,262,0.69
914,406,0.39
914,467,0.15
914,627,0.51
914,747,0.71
915,192,0.65
915,223,0.89
915,522,0.65
916,6,0.98
916,207,0.56
916,213,0.57
916,326,0.24
916,474,0.64
916,768,0.83
916,963,0.59
917,64,0.1
917,84,0.29
917,170,0.61
917,182,0.46
917,253,0.12
917,268,0.58
917,285,0.48
917,286,0.66
917,307,0.48
917,320,0.38
917,390,0.6
917,479,0.99
917,543,0.69
917,556,0.35
917,623,0.15
917,693,0.9
917,699,0.52
917,700,0.51
917,788,0.37
917,841,0.4
917,863,0.49
917,908,0.29
917,909,0.52
917,921,0.9
917,940,0.1
917,951,0.08
918,27,0.74
918,47,0.43
918,57,0.07
918,75,0.69
918,82,0.22
918,286,0.61
918,310,0.88
918,615,0.79
918,630,0.98
918,708,0.36
918,723,0.1
918,728,0.87
918,852,0.14
918,909,0.22
918,930,0.97
918,1017,0.12
919,542,0.5
919,582,0.43
920,166,0.95
920,665,0.08
921,75,0.74
921,93,0.15
921,114,0.53
921,150,0.25
921,270,0.32
921,286,0.08
921,313,0.25
921,471,0.98
921,484,0.74
921,508,0.98
921,551,0.85
921,587,0.98
921,599,0.37
921,646,0.66
921,668,0.96
921,688,0.36
921,726,0.68
921,741,0.89
921,765,0.55
921,787,0.63
921,976,0.06
921,989,0.99
922,203,0.15
922,628,0.73
922,721,0.89
923,9,0.3
923,39,0.46
923,173,0.97
923,221,0.02
923,360,0.2
923,366,0.78
923,437,0.06
923,486,0.52
923,488,0.11
923,697,0.85
923,719,0.31
923,928,0.24
924,64,0.18
924,86,0.81
924,354,0.77
924,425,0.21
924,541,0.36
924,624,0.8
924,803,0.06
924,999,0.45
925,105,0.88
925,311,0.34
925,381,0.73
925,422,0.63
925,444,0.6
925,562,0.91
925,962,0.78
926,542,0.26
926,712,0.62
926,920,0.4
926,992,0.55
927,351,0.78
927,366,0.57
927,661,0.14
927,836,0.48
927,975,0.87
927,987,0.3
928,81,0.81
928,131,0.39
928,140,0.26
928,170,0.59
928,260,0.07
928,269,0.93
928,286,0.56
928,466,0.34
928,777,0.5
928,815,0.28
928,909,0.75
928,979,0.16
929,41,0.59
929,98,0.45
929,129,0.19
929,135,0.8
929,204,0.51
929,215,0.9
929,253,0.18
929,358,0.27
929,535,0.04
929,536,0.51
929,550,0.63
929,681,0.49
929,751,0.38
929,821,0.45
929,918,0.34
929,944,0.74
930,85,0.83
930,154,0.35
930,457,0.41
930,577,0.36
930,992,0.97
931,36,0.77
931,161,0.64
931,214,0.34
931,393,0.61
931,709,0.56
931,807,0.52
931,898,0.56
931,925,0.01
931,945,0.4
932,24,0.92
932,266,0.58
932,269,0.84
932,696,0.63
933,17,0.53
933,183,0.03
933,380,0.52
933,461,0.41
933,759,0.19
933,995,0.64
934,113,0.56
934,167,0.11
934,219,0.06
934,230,0.3
934,358,0.43
934,411,0.35
934,412,0.01
934,636,0.83
935,141,0.99
935,424,0.66
935,476,0.43
935,541,0.09
935,601,0.11
936,284,0.37
936,675,0.18
937,188,0.05
937,337,0.76
937,433,0.94
938,36,0.42
938,37,0.27
938,57,0.72
938,75,0.65
938,113,0.17
938,141,0.72
938,154,0.76
938,170,0.75
938,195,0.93
938,197,0.52
938,211,0.78
938,304,0.23
938,466,0.11
938,508,0.06
938,512,1
938,538,0.99
938,547,0.96
938,601,0.82
938,681,0.35
938,701,0.95
938,703,0.46
938,786,0.94
938,851,0.23
938,863,0.73
938,907,0.01
938,917,0.83
938,946,0.02
938,981,0.12
938,1022,0.84
939,131,0.18
939,202,0.32
939,455,0.21
939,1014,0.95
940,67,0.41
940,70,0.55
940,108,0.98
940,117,0.36
940,345,0.68
940,353,0.79
940,490,0.81
941,31,0.7
941,106,0.25
941,202,0.87
941,240,0.21
941,254,0.85
941,268,0.09
941,276,0.88
941,541,0.58
941,610,0.61
941,710,0.54
941,825,0.09
941,841,0.41
941,933,0.03
942,1019,0.38
943,75,0.46
943,522,0.07
943,830,0.47
944,14,0.29
944,72,0.41
944,309,0.99
944,335,0.61
944,768,0.21
944,1008,0.57
945,139,0.56
945,430,0.73
946,14,0.79
946,251,0.46
946,278,0.02
946,420,0.67
946,433,0.43
946,438,0.59
946,443,0.86
946,499,0.49
946,502,0.62
946,893,0.88
946,949,0.56
946,970,0.76
946,1006,0.91
947,404,0.26
947,607,0.79
947,618,0.02
947,772,0.26
947,812,0.55
947,923,0.77
947,965,0.24
947,986,0.54
947,1014,0.48
948,39,0.16
948,105,0.18
948,315,0.64
948,486,0.27
948,496,0.02
948,497,0.5
948,585,0.71
948,811,0.14
949,60,0.09
949,128,0.82
949,164,0.15
949,240,0.31
949,358,0.3
949,361,0.55
949,404,0.6
949,411,0.33
949,421,0.6
949,453,0.61
949,541,0.56
949,549,0.24
949,576,0.67
949,695,0.67
949,814,0.21
949,858,0.99
949,861,0.46
949,867,0.8
950,454,0.12
951,4,0.6
951,68,0.49
951,487,0.31
951,562,0.31
951,666,0.91
952,20,0.63
952,309,0.78
952,757,0.63
953,3,0.48
953,49,0.34
953,164,0.5
953,165,0.03
953,167,0.21
953,204,0.27
953,215,0.72
953,259,0.31
953,279,0.59
953,307,0.84
953,315,0.4
953,409,0.32
953,442,0.42
953,468,0.92
953,554,0.59
953,589,0.5
953,593,0.6
953,595,0.81
953,612,0.13
953,699,0.49
953,704,0.53
953,705,0.11
953,766,0.95
953,826,0.64
953,989,0.4
953,1001,0.25
954,49,0.51
954,452,0.84
954,453,0.18
954,511,0.2
954,551,0.2
954,586,0.39
954,623,0.68
954,696,0.79
954,798,0.36
954,888,0.46
955,165,0.42
955,240,0.25
955,268,0.41
955,272,0.27
955,283,0.76
955,454,0.79
955,651,0.5
955,718,0.94
955,835,0.6
955,864,0.62
956,10,0.29
956,179,0.33
956,349,0.69
956,366,0.57
956,654,0.47
956,891,0.54
956,970,0.41
957,99,0.93
957,236,0.64
957,562,0.32
957,758,0.22
957,872,0.72
957,952,0.56
958,188,0.27
958,197,1
958,386,0.14
958,536,1
958,672,0.09
959,299,0.92
959,394,0.27
959,451,0.45
959,890,0.8
960,116,0.01
960,646,0.25
961,913,0.87
962,13,0.91
962,17,0.4
962,328,0.84
962,428,0.44
962,442,0.34
962,631,0.18
962,672,0.09
962,707,0.49
962,712,0.23
962,720,0.37
962,855,0.75
962,869,0.97
962,942,0.21
962,949,0.01
963,61,0.42
963,393,0.13
963,421,0.81
963,660,0.65
963,785,0.39
963,788,0.52
963,898,0.54
964,2,0.27
964,42,0.63
964,57,0.53
964,218,0.05
964,243,0.89
964,261,0.96
964,355,0.62
964,422,0.27
964,505,0.37
964,741,0.22
965,135,0.65
965,147,0.06
965,213,0.26
965,272,0.23
965,279,0.83
965,371,0.95
965,588,0.26
965,804,0.79
965,808,0.68
965,849,0.03
965,966,0.15
966,229,0.74
966,260,0.15
966,470,0.64
966,977,0.32
966,1016,0.24
967,28,0.08
967,156,0.23
967,274,0.45
967,556,0.81
967,799,0.48
968,332,0.79
969,803,0.94
970,67,0.91
970,186,0.42
970,190,0.8
970,194,0.01
970,214,0.98
970,284,0.35
970,316,0.32
970,566,0.07
970,642,0.1
970,864,0.27
971,75,0.94
971,331,0.79
971,576,0.41
971,588,0.62
971,619,0.59
971,657,0.96
972,242,1
972,361,0.88
972,443,0.13
972,499,0.86
972,747,0.61
972,997,0.93
972,1003,0.04
973,6,0.94
973,14,0.45
973,52,0.74
973,164,0.95
973,206,0.03
973,278,0.71
973,304,0.17
973,326,0.83
973,354,0.51
973,443,0.97
973,466,0.36
973,482,0.42
973,512,0.29
973,514,0.62
973,529,0.93
973,556,0.28
973,641,0.63
973,656,0.16
973,738,0.19
973,767,0.32
973,799,0.62
973,807,0.37
973,811,0.09
973,858,0.14
973,892,0.51
974,320,0.21
974,350,0.74
974,352,0.12
975,54,0.92
975,645,0.75
976,4,0.42
976,246,0.51
976,373,0.37
976,439,0.07
976,630,0.72
976,675,0.29
976,680,0.66
976,692,0.05
976,857,0.45
976,901,0.26
976,919,0.7
977,108,0.36
977,123,0.77
977,141,0.03
977,148,0.01
977,157,0.39
977,164,0.21
977,193,0.06
977,227,0.69
977,281,0.72
977,333,0.84
977,576,0.96
977,611,0.69
977,656,0.94
977,672,0.49
977,681,0.37
977,686,0.18
977,694,0.02
977,738,0.73
977,767,0.07
977,862,0.02
977,902,0.58
978,27,0.8
978,60,0.28
978,75,0.01
978,122,0.45
978,164,0.61
978,167,0.83
978,228,0.75
978,240,0.15
978,271,0.75
978,279,0.21
978,330,0.17
978,405,0.12
978,413,0.5
978,476,0.66
978,545,0.4
978,597,0.25
978,614,0.32
978,658,0.83
978,688,0.63
978,734,0.34
978,760,0.54
978,832,0.97
978,1022,0.71
979,55,0.55
979,515,0.49
980,125,0.16
980,331,0.58
980,530,0.01
980,752,0.84
980,909,0.86
980,910,0.77
981,13,0.04
981,68,0.97
981,74,0.07
981,75,0.92
981,102,0.51
981,103,0.55
981,140,0.33
981,192,0.42
981,234,0.61
981,258,0.55
981,313,0.42
981,315,0.61
981,360,0.5
981,466,0.44
981,570,0.67
981,628,0.71
981,713,0.89
981,714,0.14
981,737,0.73
981,738,0.92
981,759,0.91
981,831,0.71
981,917,0.22
981,938,0.59
981,978,0.04
981,989,0.42
981,1022,0.76
982,12,0.91
982,18,0.92
982,61,0.72
982,81,0.8
982,165,0.93
982,188,0.41
982,220,0.71
982,294,0.29
982,350,0.29
982,591,0.64
982,715,0.89
982,917,0.08
982,938,0.32
983,56,0.27
983,177,0.21
983,318,0.94
984,6,0.17
984,50,0.18
984,128,0.66
984,149,0.05
984,161,0.98
984,190,0.85
984,343,0.71
984,377,0.95
984,410,0.11
984,436,0.4
984,442,0.75
984,482,0.57
984,526,0.12
984,575,0.52
984,598,0.14
984,699,0.09
984,717,0.99
984,753,0.84
984,872,0.55
985,6,0.53
985,343,0.79
985,417,0.75
985,439,0.38
985,457,0.09
985,587,0.85
985,740,0.72
985,781,0.82
985,863,0.05
985,918,0.46
986,457,0.48
986,625,0.96
986,738,0.03
986,819,0.48
986,870,0.79
987,82,0.63
987,99,0.17
987,160,0.71
987,314,0.66
987,600,0.59
987,658,0.76
987,972,0.98
988,231,0.73
988,300,0.99
988,547,0.23
988,583,0.53
988,828,0.85
988,838,0.23
988,915,0.43
989,108,0.96
989,178,0.14
989,472,0.18
989,517,0.19
989,638,0.01
989,656,0.3
989,793,0.44
989,862,0.25
989,885,0.03
989,921,0.88
990,330,0.27
990,960,0.48
991,28,0.15
991,240,0.56
991,382,0.92
991,438,0.07
991,487,0.8
991,611,0.19
991,704,0.5
991,1009,0.65
992,29,0.57
992,246,0.68
993,920,0.69
994,257,0.64
994,449,1
994,624,0.94
994,674,0.96
994,928,0.87
994,957,0.99
995,61,0.88
995,426,0.03
995,675,0.4
995,885,0.53
995,964,0.24
995,997,0.21
996,132,0.96
996,517,0.06
996,715,0.98
996,773,0.32
997,100,0.49
997,216,0.77
997,253,0.01
997,326,0.32
997,533,0.77
997,534,0.45
998,129,0.34
999,141,0.19
999,259,0.44
999,260,0.74
999,466,0.61
999,547,0.7
999,607,0.56
999,929,0.63
1000,19,0.53
1000,149,0.99
1000,156,0.92
1000,194,0.36
1000,248,0.74
1000,322,0.71
1000,647,0.28
1000,686,0.44
1000,735,0.17
1000,787,0.02
1001,209,0.58
1001,396,0.99
1001,436,0.56
1001,760,0.7
1001,794,0.81
1001,964,0.76
1002,2,0.19
1002,141,0.7
1002,383,0.89
1002,703,0.82
1002,887,0.38
1002,978,0.44
1002,981,0.24
1003,80,0.54
1003,227,0.58
1003,817,0.64
1003,924,0.16
1004,72,0.23
1004,86,0.46
1004,152,0.4
1004,672,0.43
1004,709,0.71
1004,767,0.78
1004,791,0.56
1005,317,0.55
1005,442,0.7
1005,888,0.73
1005,953,0.83
1006,59,0.39
1006,229,0.49
1006,341,0.54
1006,740,0.12
1006,806,0.96
1006,941,0.76
1007,37,0.84
1007,107,0.84
1007,125,0.11
1007,365,0.53
1007,742,0.66
1007,971,0.93
1008,661,0.16
1008,707,0.6
1009,301,0.97
1009,329,0.95
1009,362,0.45
1009,394,0.32
1009,458,0.44
1009,546,0.49
1009,651,0.53
1010,302,0.13
1010,399,0.14
1010,412,0.98
1010,638,0.3
1010,717,0.23
1010,727,0.37
1010,741,0.78
1010,902,0.9
1011,17,0.03
1011,32,0.57
1011,229,0.13
1011,632,0.52
1011,765,0.63
1011,882,0.75
1011,945,0.67
1012,136,0.25
1012,425,0.44
1012,449,0.78
1012,538,0.32
1012,684,0.05
1012,821,0.6
1012,840,0.82
1013,74,0.25
1013,125,0.05
1013,134,1
1013,395,0.89
1013,622,0.32
1013,720,0.67
1013,751,0.46
1013,816,0.23
1013,818,0.18
1013,899,0.53
1013,901,0.04
1013,902,0.29
1015,229,0.26
1015,766,0.88
1016,17,0.3
1016,126,0.81
1016,253,0.5
1016,285,0.2
1016,335,0.27
1016,350,0.63
1016,397,0.92
1016,631,0.14
1016,646,0.17
1016,861,0.77
1016,917,0.46
1016,977,0.93
1017,209,0.37
1017,248,0.49
1017,259,0.62
1017,619,0.73
1017,711,0.12
1017,907,0.19
1017,962,0.98
1018,134,0.74
1018,321,0.46
1018,781,0.04
1018,807,0.24
1018,945,0.97
1019,17,0.66
1019,199,0.78
1019,285,0.81
1019,450,0.88
1019,578,1
1019,830,0.9
1019,913,0.65
1019,953,0.41
1020,683,0.07
1020,770,0.32
1021,1,0.18
1021,248,0.14
1021,339,0.9
1021,391,0.03
1021,632,0.97
1022,184,0.14
1022,211,0.24
1022,258,0.81
1022,347,0.4
1022,383,0.69
1022,711,0.79
1022,727,0.01
1022,790,0.49
1022,907,0.58
1022,929,0.86
1022,938,0.13
1022,981,0.03
1022,989,0.27
1022,1004,0.87
1023,49,0.97
1023,362,0.79
1023,379,0.96
1023,545,0.68
1023,590,0.33
1023,682,0.04
1023,895,1
